Name,Date,Income before Taxes to EBIT,Capital Expenditures - Total,Cost of Revenues - Total,Intangible Assets - Total - Net,EBITDA Margin - %,Net Cash Flow from Investing Activities,Total Non-Current Liabilities,Net Cash Flow from Financing Activities,Depreciation - Total,Cash & Cash Equivalents - Total,Total Liabilities & Equity,Debt - Long-Term - Total,Debt - Total,Earnings before Interest Taxes Depreciation & Amortization,Earnings before Interest Tax Depr & Amort & Optg Lease Pymt,Depreciation & Depletion - PPE - CF - to Reconcile,Shareholders' Equity - Attributable to Parent ShHold - Total,Total Liabilities,Gross Profit - Industrials/Property - Total,Income before Taxes,Net Cash Flow from Operating Activities,Cash Flow from Operating Actvs bef Changes in Working Cap,Retained Earnings - Total,Short-Term Investments - Total,Cash & Cash Equivalents,Cash & Short Term Investments,Inventories - Total,Total Shareholders' Equity incl Minority Intr & Hybrid Debt,Total Current Assets,Loans & Receivables - Net - Short-Term,Retained Earnings,Interest Expense - Net of (Interest Income),Earnings before Interest & Taxes (EBIT),Gross Revenue from Business Activities - Total,Revenue from Business Activities - Total,Net Income after Tax,Total Assets,Total Fixed Assets - Net,Receivables & Loans - Long-Term,Total Current Liabilities,Year,SIZE,ROA,CUR,LEV,FAR,signal_ebit,Z_Score,signal_z,S_Score,signal_s,n_signals,ews_level,n_signals_lag1,n_signals_lag2,signal_ebit_lag1,signal_ebit_lag2,signal_z_lag1,signal_z_lag2,signal_s_lag1,signal_s_lag2,early_warning_flag,current_high_risk,risk_trend,recommendation,priority_flag
BTP.HM,2024-12-31,0.0,308518519,343887575072,1604542199,0.0783478,54691526936,90310625546,-240752398883,53808368025,89293046945,1271614713384,90310625546,135465938408,28002025647,0,54430811414,1063608372165,208006341219.0,13519188250,42816586078,152541616626,84869690342,287351824260,0,89293046945,289293046945,151006330357,1063608372165,525740129339.0,84638853303,-126059209122.0,-6354960897,-26428785767,0,357406763322,42816586078,1271614713384.0,745874584045,0,117695715673.0,2024,27.87130863668051,0.0336710370109333,4.466943646442412,0.163576544868262,0.5865570570979719,0,7.011190554494854,0,0.6192355149221078,1,1,Watchlist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,Worsening,Monitor closely – risk increasing,1
BTT.HM,2014-12-31,1.17162,2953729529,234426786149,27356298143,0.1488093,-12266384444,21997309567,-30129372800,0,61506719534,341655703497,0,0,48994101356,0,6758697695,269614935626,70624131687.0,94813986418,49483871994,48238031891,36121846797,33031135295,0,61506719534,61506719534,37909906397,271031571810,110451424701.0,10209840857,1999804761.00166,-5692027936,42235403661,329240772567,329240772567,38697211023,341655703497.0,228734854847,0,48626822120.0,2014,26.557069352010146,0.1132637641547224,2.271409479081953,0.20671140848559,0.6694893499678061,0,6.045360796502669,0,1.6229947793180894,0,0,Safe,,,,,,,,,0,0,,Financially stable,0
BTT.HM,2015-12-31,1.7019,32325677826,245121183984,25614839634,0.1003921,-6808940280,34860821492,-3278974075,4623491799,80125198577,373666336970,11906689925,12990689925,33517077734,0,4644265993,284389695252,87828644449.0,88740363839,49138585944,28707474126,19880544555,35837996103,0,80125198577,80125198577,41096969664,285837692521,125528111007.0,1637792748,14983906190.0009,-4090568971,28872811741,333861547823,333861547823,38278512961,373666336970.0,247389486329,0,52967822957.0,2015,26.6466290890218,0.1024403570077901,2.369893720361236,0.2350456430225647,0.6620598696019594,0,5.323730648039639,0,1.4069021882447523,0,0,Safe,0.0,,0.0,,0.0,,0.0,,0,0,Stable,Financially stable,0
BTT.HM,2016-12-31,0.99211,46938946142,271535447313,25622299756,0.1239176999999999,-86875106159,71119663825,-21671619200,5998465246,51544007434,418487520517,9738689925,9738689925,45317732193,0,5998465246,289621595120,127472064219.0,94172964227,39008870889,79963760616,33798237180,29069895971,0,51544007434,51544007434,34597003401,291015456298,94567554939.0,7099359888,8818468323.00101,-3486451431,39319266947,365708411540,365708411540,31137806340,418487520517.0,309420805822,0,56352400394.0,2016,26.759912906878164,0.0744055791712314,1.6781459933882226,0.3046018291334491,0.7393788121560737,0,3.68476073525444,0,1.1889255586304874,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
BTT.HM,2017-12-31,0.99684,28433504805,240384894212,25988524288,0.1606687,-50510368033,90390109900,-22603076725,8546051793,57901332933,458488959742,0,0,57420347936,0,8546051793,310764590020,147724369722.0,116998662385,48622603086,79469948792,50994378585,36997680871,0,57901332933,57901332933,35387174812,310764590020,124619234967.0,2439268738,8410221386.0,-3809538507,48776908643,357383556597,357383556597,38523596944,458488959742.0,314542075487,18400000000,57334259822.0,2017,26.85120204927341,0.0840229543709796,2.1735561835784223,0.3221983137939181,0.6860406751429707,0,3.9462818302346014,0,1.3492708465458447,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
BTT.HM,2018-12-31,1.08915,36995174848,226356488523,25005342339,0.1977769999999999,-97182447576,91718025000,-22950000000,9190343307,46853455891,490749166544,0,0,69985662514,0,9190343307,334093477773,156655688771.0,127505016568,66105508494,109075278095,62728495971,50326568624,60200000000,46853455891,107053455891,27469169468,334093477773,139135242104.0,3126778762,21010968499.0,-5904426783,60694786546,353861505091,353861505091,52656263312,490749166544.0,333208924440,18405000000,64937663771.0,2018,26.919198971770413,0.1072977131735564,2.1425969772281106,0.3192174321440328,0.6789801127662738,0,4.201805455212472,0,1.4957142038758018,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
BTT.HM,2019-12-31,1.09537,41349801896,186630853951,54207954839,0.2214368,-50803165533,104692008751,-17550000000,9155481420,29704801539,535644058031,0,0,70620587838,0,9155481420,360897991387,169930169720.0,132289009851,67204211873,51202700247,58170249760,77131082238,66798000000,29704801539,96502801539,25943559328,365713888311,143721741670.0,4765137862,30436787990.0,-9076267686,61352718918,318919863802,318919863802,53596296066,535644058031.0,373412316361,18510000000,65238160969.0,2019,27.006735706586824,0.1000595362954593,2.203031776727949,0.317244571599757,0.6971277115135832,0,4.146127137655183,0,1.42060377952728,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
BTT.HM,2020-12-31,0.78362,15806004105,101352185246,76583509411,0.2069459,-13532862322,92147074192,-13650347760,9531056148,4724241963,473154593603,0,0,34599546978,0,9253685434,352539693389,120614900214.0,65839096300,19632485049,10923483765,32025500170,68772784240,48450000000,4724241963,53174241963,7865213363,352539693389,68799093029.0,6197269686,1411883430.0,-7020068135,25053490830,167191281546,167191281546,16830293002,473154593603.0,377845500574,26510000000,28467826022.0,2020,26.88268800840895,0.0355703891065283,2.41673154022481,0.2549164730612376,0.7985666961336341,0,3.993715828224481,0,0.8468551102272734,1,1,Watchlist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Worsening,Monitor closely – risk increasing,0
BTT.HM,2021-12-31,0.38724,8826258294,61384364891,76571654572,0.2407361999999999,9481991706,88599807446,-9473705005,0,15336994832,463013346695,0,0,24856743638,0,9589163854,352794493152,105055041205.0,41868655074,5912175120,4151882565,25525398937,69027584003,34500000000,15336994832,49836994832,21384258801,357958305490,88123704387.0,15471894451,-5077053545.0,-4976914964,15267579784,103253019965,103253019965,4880093980,463013346695.0,364598642308,10291000000,16455233759.0,2021,26.861021717172243,0.010539855956279,5.35536022627462,0.2268941963657966,0.7874473703847061,0,4.727340770034619,0,0.5869932870828884,1,1,Watchlist,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,Stable,Monitor,0
BTT.HM,2022-12-31,0.64772,1334729999,79392770756,0,0.2642097,-31916843635,80411526350,-9513556615,7475547838,18307676244,470848388319,0,0,43003079164,0,7475547838,360553786087,105427307410.0,83368381709,22707402735,44397908717,44332655359,76786876938,59480000000,18307676244,77787676244,25836754467,365421080909,122502011066.0,17228486248,7897614599.0,-4826457203,35057568826,162761152465,162761152465,17701097083,470848388319.0,348236377253,0,25015781060.0,2022,26.877801985978497,0.0375940483649006,4.896989255389654,0.2239092455777356,0.7395934357899292,0,5.504157426482128,0,1.1792033395149355,0,0,Safe,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,Improving,Financially stable,0
BTT.HM,2023-12-31,1.24987,279988364,115409005800,0,0.2493899,-6616988365,75745084744,-26992339185,7243787701,40897975301,508370039605,0,0,57966555449,0,7243787701,383031493402,120527505107.0,117024433305,62809710503,56196925412,57690038164,99264584253,66790000000,40897975301,107687975301,36571366363,387842534498,164296211956.0,18256392434,22477707315.0,-7335181444,50252805248,232433439105,232433439105,49421453589,508370039605.0,343963827649,0,44782420363.0,2023,26.95447544377188,0.0972155118098622,3.668765793010696,0.2370861689659151,0.676601296009217,0,5.687480830776414,0,1.654187070734526,0,0,Safe,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,Stable,Financially stable,0
BTT.HM,2024-12-31,0.98821,684300000,144930823865,108291343488,0.2429010999999999,30251881818,72582871970,-45182245399,7210367280,73533142843,505576590666,0,0,67166450193,0,7210367280,384665607602,115980304755.0,131586895763,59249011896,47560478936,65735355212,100898698453,37100000000,73533142843,110633142843,48762233800,389596285911,171543931538.0,10185435529,1634114200.0,-5254780262,59956082913,276517719628,276517719628,46978751413,505576590666.0,333917659128,115000000,43397432785.0,2024,26.948965378600374,0.0929211365405873,3.952858971816713,0.2294020468831799,0.660468987870122,0,5.952673945469776,0,1.74498912716704,0,0,Safe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Stable,Financially stable,0
BWE.HM,2017-12-31,0.84774,1952356302086,1145951496846,85459877909,0.3623727,-1960156302086,5919450554485,85162091036,368975190622,270025171262,11069597106786,1380399268045,2053362831003,650771063180,0,368975190622,3390728074289,7678869032497.0,649909627553,238003904236,1931154808584,904301415680,186675685027,171300000000,270025171262,441325171262,312473720179,3390728074289,1515245023282.0,525547902160,90211083489.9986,54883924425,280749612423,1795861124399,1795861124399,206513854363,11069597106786.0,9540563758299,13788325205,1759418478012.0,2017,30.03522346693583,0.0186559503811029,0.8612192279542863,0.6936900194668891,0.8618709123975563,0,0.5159450796705972,1,0.2093166872890233,1,2,High Risk,,,,,,,,,0,1,,High risk – immediate review required,1
BWE.HM,2018-12-31,0.74548,3202642372297,1326235069961,85353821904,0.4043303,-3493086735718,7210816826911,-17456694716,401316354269,167354846590,13777983140868,1647165773002,2409754583396,888522116954,0,400716835659,4123247492336,9651608150400.0,871280675588,362392815325,3407823867737,2083083267262,264805821746,176300000000,167354846590,343654846590,379813778157,4126374990468,1481965311491.0,451868425551,124930274745.997,118198843902,486121068131,2197515745549,2197515745549,325004264998,13777983140868.0,12281395947632,13762623942,2440791323489.0,2018,30.254093009471863,0.0235886676355393,0.6071659208344767,0.7005095050357245,0.8913783550223072,0,0.2587084309758379,1,0.1984286271069637,1,2,High Risk,2.0,,0.0,,1.0,,1.0,,1,1,Stable,High risk – immediate review required,1
BWE.HM,2019-12-31,0.87301,667725224390,1510715243446,84401486423,0.4119269,-753288007117,2550072179371,146548693227,429169536260,74716954777,6207482520283,1788284956369,2658250262463,1048632657358,0,430314879776,2199062915782,4007720334196.0,1034961509895,539965355068,514388241768,-72030141518,414878947586,254290000000,74716954777,329006954777,484074036789,2199762186087,1647257289458.0,477199182249,231012180725.0,126103318762,618510785617,2545960560613,2545676753341,476244987652,6207482520283.0,3635348363133,924112207078,1457648154825.0,2019,29.45677653842191,0.0767211161845185,1.130078808116602,0.6456273249422356,0.5856397261296298,0,1.5674179598366278,0,0.7458820403126764,1,1,Watchlist,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,Improving,Monitor,0
BWE.HM,2020-12-31,0.79815,1732293614377,1789258947036,83556804191,0.4011538999999999,-1920342208241,2848978924793,1391001912838,465662230974,728002889164,8245843456390,2220232850981,3500984268143,1213626014836,0,466037552999,3375762564493,4836484817397.0,1236078508544,596236307650,1182626760964,964042644568,373846076571,336600000000,728002889164,1064602889164,621717698385,3409358638993,2459069706072.0,553167603277,203307301462.0,137862246494,747019101630,3025337455580,3025337455580,535430409812,8245843456390.0,4815760659245,970343027648,1987505892604.0,2020,29.740730365845568,0.0649333706907903,1.2372641083595302,0.5865360945761146,0.584022809153998,0,1.7971965683985278,0,0.6817773163831098,1,1,Watchlist,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,Stable,Monitor,0
